                  上证50 (000016) 
      时间	    开盘	    最高	    最低	    收盘	         成交量	  MA2.MA1   	  MA2.MA2   	  MA2.MA3   	  MA2.MA4   	  MA2.MA5   	  MA2.MA6   	  MA2.MA7   	  MA2.MA8   	  MA2.MA9   	  MA2.MA10  	VOL-TDX.VVOL  	VOL-TDX.      	VOL-TDX.VOLUME	VOL-TDX.MAVOL1	VOL-TDX.MAVOL2	 MACD.DIF   	 MACD.DEA   	 MACD.MACD  	 
 2019/03/01	 2764.95	 2819.47	 2747.21	 2819.47	       56100148	    2767.08	    2678.57	    2591.84	    2447.78	    2454.43	    2552.47	           	           	           	           	           	       0.00	56100148.00	72423840.00	54402936.00	      92.84	      72.38	      40.92	
 2019/03/04	 2839.40	 2907.82	 2816.98	 2832.59	       92180168	    2776.05	    2703.55	    2611.62	    2454.96	    2457.17	    2552.32	           	           	           	           	           	       0.00	92180168.00	71472064.00	59880892.00	      98.49	      77.60	      41.78	
 2019/03/05	 2829.50	 2835.11	 2807.12	 2828.87	       60349236	    2795.05	    2728.53	    2630.27	    2461.64	    2460.08	    2551.91	           	           	           	           	           	       0.00	60349236.00	66095876.00	62125076.00	     101.50	      82.38	      38.24	
 2019/03/06	 2827.86	 2847.38	 2797.50	 2840.27	       69492224	    2813.03	    2753.74	    2650.28	    2467.51	    2463.13	    2551.44	           	           	           	           	           	       0.00	69492224.00	64892548.00	66077780.00	     103.61	      86.63	      33.97	
 2019/03/07	 2831.36	 2831.36	 2773.35	 2789.70	       73263960	    2822.18	    2774.99	    2665.59	    2472.41	    2465.83	    2550.70	           	           	           	           	           	       0.00	73263960.00	70277144.00	69878896.00	     100.05	      89.31	      21.48	
 2019/03/08	 2731.53	 2753.55	 2684.20	 2685.59	       72033928	    2795.40	    2781.24	    2674.89	    2475.80	    2467.37	    2549.74	           	           	           	           	           	       0.00	72033928.00	73463904.00	72943872.00	      87.82	      89.01	      -2.39	
 2019/03/11	 2683.76	 2714.09	 2670.79	 2708.60	       52014052	    2770.61	    2773.33	    2683.95	    2480.37	    2469.60	    2549.06	           	           	           	           	           	       0.00	52014052.00	65430680.00	68451368.00	      79.06	      87.02	     -15.92	
 2019/03/12	 2730.53	 2759.61	 2704.69	 2719.77	       64867544	    2748.79	    2771.92	    2693.28	    2485.19	    2472.13	    2548.37	           	           	           	           	           	       0.00	64867544.00	66334340.00	66215108.00	      72.20	      84.06	     -23.72	
 2019/03/13	 2731.50	 2747.96	 2699.98	 2723.96	       54064572	    2725.52	    2769.28	    2700.44	    2490.45	    2474.52	    2547.81	           	           	           	           	           	       0.00	54064572.00	63248812.00	64070680.00	      66.33	      80.51	     -28.37	
 2019/03/14	 2720.19	 2752.66	 2716.27	 2729.13	       43471812	    2713.41	    2767.79	    2708.08	    2495.67	    2477.15	    2547.27	           	           	           	           	           	       0.00	43471812.00	57290380.00	63783764.00	      61.39	      76.69	     -30.60	
 2019/03/15	 2736.00	 2783.51	 2735.86	 2755.81	       44123096	    2727.45	    2761.43	    2720.00	    2501.21	    2480.13	    2546.72	           	           	           	           	           	       0.00	44123096.00	51708216.00	62586060.00	      58.95	      73.14	     -28.39	
 2019/03/18	 2763.23	 2827.26	 2749.20	 2825.18	       61605236	    2750.77	    2760.69	    2732.12	    2507.33	    2483.82	    2546.51	           	           	           	           	           	       0.00	61605236.00	53626452.00	59528568.00	      61.89	      70.89	     -17.99	
 2019/03/19	 2830.24	 2842.45	 2797.72	 2806.90	       43459056	    2768.20	    2758.49	    2743.51	    2513.73	    2487.09	    2546.15	           	           	           	           	           	       0.00	43459056.00	49344756.00	57839548.00	      62.04	      69.12	     -14.16	
 2019/03/20	 2799.33	 2831.63	 2787.28	 2812.92	       40322248	    2785.99	    2755.76	    2754.75	    2520.18	    2490.32	    2545.76	           	           	           	           	           	       0.00	40322248.00	46596288.00	54922552.00	      61.93	      67.68	     -11.51	
 2019/03/21	 2816.45	 2822.63	 2799.83	 2802.96	       43631384	    2800.75	    2757.08	    2766.03	    2526.93	    2493.67	    2545.34	           	           	           	           	           	       0.00	43631384.00	46628204.00	51959292.00	      60.34	      66.21	     -11.75	
 2019/03/22	 2804.72	 2813.52	 2771.96	 2795.39	       35988072	    2808.67	    2768.06	    2774.65	    2534.02	    2496.48	    2544.99	           	           	           	           	           	       0.00	35988072.00	45001200.00	48354708.00	      57.81	      64.53	     -13.45	
 2019/03/25	 2757.81	 2765.84	 2717.29	 2718.18	       52140916	    2787.27	    2769.02	    2771.18	    2540.41	    2498.41	    2544.37	           	           	           	           	           	       0.00	52140916.00	43108336.00	48367392.00	      49.00	      61.43	     -24.85	
 2019/03/26	 2737.37	 2739.29	 2693.91	 2706.15	       40073956	    2767.12	    2767.66	    2769.79	    2547.08	    2500.23	    2543.62	           	           	           	           	           	       0.00	40073956.00	42431316.00	45888036.00	      40.58	      57.26	     -33.35	
 2019/03/27	 2721.14	 2751.72	 2714.10	 2741.59	       33542018	    2752.85	    2769.42	    2769.35	    2554.28	    2501.63	    2543.10	           	           	           	           	           	       0.00	33542018.00	41075268.00	43835780.00	      36.35	      53.08	     -33.44	
 2019/03/28	 2728.05	 2742.70	 2709.39	 2733.97	       31840304	    2739.06	    2769.91	    2768.85	    2561.56	    2503.18	    2542.45	           	           	           	           	           	       0.00	31840304.00	38717052.00	42672628.00	      32.02	      48.87	     -33.69	
 2019/03/29	 2747.54	 2845.23	 2746.11	 2838.51	       59676668	    2747.68	    2778.18	    2769.80	    2570.84	    2505.31	    2542.18	           	           	           	           	           	       0.00	59676668.00	43454772.00	44227984.00	      36.60	      46.41	     -19.63	
 2019/04/01	 2860.14	 2906.15	 2860.14	 2892.62	       77912144	    2782.57	    2784.92	    2772.80	    2581.12	    2507.95	    2542.18	           	           	           	           	           	       0.00	77912144.00	48609016.00	45858676.00	      44.08	      45.95	      -3.73	
 2019/04/02	 2900.63	 2903.87	 2878.39	 2888.53	       61187460	    2819.04	    2793.08	    2775.79	    2591.04	    2510.30	    2542.27	           	           	           	           	           	       0.00	61187460.00	52831720.00	47631516.00	      49.12	      46.58	       5.08	
 2019/04/03	 2869.85	 2923.92	 2865.30	 2920.00	       64723748	    2854.73	    2803.79	    2779.77	    2602.00	    2513.91	    2542.78	           	           	           	           	           	       0.00	64723748.00	59068064.00	50071668.00	      55.02	      48.27	      13.50	
 2019/04/04	 2927.10	 2959.59	 2921.20	 2951.99	       73035712	    2898.33	    2818.69	    2787.89	    2613.38	    2517.75	    2543.63	           	           	           	           	           	       0.00	73035712.00	67307144.00	53012100.00	      61.56	      50.93	      21.27	
 2019/04/08	 2978.50	 3007.83	 2938.65	 2962.28	       74531912	    2923.08	    2835.38	    2801.72	    2624.17	    2521.65	    2544.49	           	           	           	           	           	       0.00	74531912.00	70278192.00	56866484.00	      66.81	      54.10	      25.41	
 2019/04/09	 2968.08	 2980.12	 2948.31	 2967.51	       50802144	    2938.06	    2860.31	    2814.67	    2635.06	    2526.46	    2545.58	           	           	           	           	           	       0.00	50802144.00	64856196.00	56732608.00	      70.57	      57.40	      26.35	
 2019/04/10	 2957.27	 2996.41	 2941.35	 2979.10	       48692440	    2956.18	    2887.61	    2827.63	    2646.29	    2530.92	    2546.54	           	           	           	           	           	       0.00	48692440.00	62357192.00	57594456.00	      73.65	      60.65	      26.00	
 2019/04/11	 2982.39	 3000.10	 2920.19	 2928.43	       42811144	    2957.86	    2906.29	    2837.86	    2656.22	    2535.22	    2547.37	           	           	           	           	           	       0.00	42811144.00	57974672.00	58521368.00	      71.17	      62.75	      16.84	
 2019/04/12	 2920.55	 2933.45	 2903.27	 2920.52	       32521632	    2951.57	    2924.95	    2847.43	    2666.03	    2539.43	    2548.20	           	           	           	           	           	       0.00	32521632.00	49871856.00	58589500.00	      67.79	      63.76	       8.06	
 2019/04/15	 2973.02	 2999.33	 2924.60	 2924.93	       58437528	    2944.10	    2933.59	    2855.88	    2675.54	    2543.56	    2549.12	           	           	           	           	           	       0.00	58437528.00	46652976.00	58465588.00	      64.72	      63.95	       1.54	
 2019/04/16	 2914.99	 3023.03	 2909.67	 3023.03	       70764160	    2955.20	    2946.63	    2865.78	    2687.07	    2549.01	    2550.40	           	           	           	           	           	       0.00	70764160.00	50645380.00	57750788.00	      69.40	      65.04	       8.72	
 2019/04/17	 3017.39	 3035.41	 2996.76	 3017.42	       49960676	    2962.87	    2959.52	    2876.30	    2697.72	    2553.77	    2551.60	           	           	           	           	           	       0.00	49960676.00	50899028.00	56628108.00	      71.83	      66.40	      10.87	
 2019/04/18	 3014.91	 3019.54	 2993.27	 3004.92	       39670684	    2978.16	    2968.01	    2885.90	    2708.11	    2557.64	    2552.50	           	           	           	           	           	       0.00	39670684.00	50270936.00	54122804.00	      71.92	      67.50	       8.84	
 2019/04/19	 3013.67	 3043.93	 2989.55	 3042.43	       39943672	    3002.55	    2977.06	    2897.88	    2719.30	    2562.45	    2553.53	           	           	           	           	           	       0.00	39943672.00	51755344.00	50813600.00	      74.16	      68.84	      10.66	
 2019/04/22	 3047.43	 3048.82	 2962.36	 2970.49	       56759696	    3011.66	    2977.88	    2906.63	    2728.52	    2566.56	    2554.41	           	           	           	           	           	       0.00	56759696.00	51419776.00	49036376.00	      69.34	      68.94	       0.80	
 2019/04/23	 2968.00	 3007.35	 2964.98	 2978.85	       41065456	    3002.82	    2979.01	    2919.66	    2737.62	    2570.67	    2555.42	           	           	           	           	           	       0.00	41065456.00	45480036.00	48062708.00	      65.43	      68.23	      -5.61	
 2019/04/24	 2989.96	 3001.53	 2933.53	 2974.85	       35425728	    2994.31	    2978.59	    2933.10	    2747.18	    2574.89	    2556.66	           	           	           	           	           	       0.00	35425728.00	42573048.00	46736036.00	      61.31	      66.85	     -11.09	
 2019/04/25	 2962.74	 2973.22	 2924.02	 2928.00	       38934484	    2978.92	    2978.54	    2942.42	    2756.03	    2579.38	    2557.83	           	           	           	           	           	       0.00	38934484.00	42425808.00	46348372.00	      53.64	      64.21	     -21.14	
 2019/04/26	 2913.78	 2930.21	 2892.53	 2892.86	       36562196	    2949.01	    2975.78	    2950.36	    2764.05	    2583.35	    2558.79	           	           	           	           	           	       0.00	36562196.00	41749512.00	46752428.00	      44.22	      60.21	     -31.98	
 2019/04/29	 2906.47	 2968.16	 2899.83	 2939.41	       39249356	    2942.79	    2977.23	    2955.41	    2772.35	    2587.42	    2559.82	           	           	           	           	           	       0.00	39249356.00	38247444.00	44833612.00	      40.04	      56.18	     -32.26	
 2019/04/30	 2935.24	 2955.88	 2919.49	 2945.24	       32127984	    2936.07	    2969.45	    2958.04	    2780.82	    2591.47	    2561.01	           	           	           	           	           	       0.00	32127984.00	36459948.00	40969992.00	      36.78	      52.30	     -31.03	
 2019/05/06	 2853.88	 2867.60	 2768.80	 2805.04	       62436064	    2902.11	    2948.21	    2953.86	    2786.64	    2593.65	    2561.57	           	           	           	           	           	       0.00	62436064.00	41862016.00	42217532.00	      22.63	      46.36	     -47.47	
 2019/05/07	 2814.47	 2833.20	 2777.73	 2806.26	       35418176	    2877.76	    2928.34	    2948.18	    2792.74	    2596.11	    2561.90	           	           	           	           	           	       0.00	35418176.00	41158756.00	41792280.00	      11.37	      39.37	     -55.98	
 2019/05/08	 2753.61	 2796.47	 2750.93	 2758.24	       30398772	    2850.84	    2899.92	    2938.49	    2797.32	    2598.26	    2562.12	           	           	           	           	           	       0.00	30398772.00	39926072.00	40837792.00	      -1.40	      31.21	     -65.23	
 2019/05/09	 2740.35	 2748.01	 2686.47	 2698.78	       30758680	    2802.71	    2872.75	    2925.32	    2800.64	    2600.07	    2562.25	           	           	           	           	           	       0.00	30758680.00	38227936.00	38237688.00	     -16.14	      21.74	     -75.76	
 2019/05/10	 2731.58	 2798.87	 2698.81	 2793.76	       39453280	    2772.42	    2854.24	    2916.63	    2805.08	    2602.63	    2562.81	           	           	           	           	           	       0.00	39453280.00	39692996.00	38076472.00	     -19.92	      13.41	     -66.67	
 2019/05/13	 2751.76	 2767.48	 2736.84	 2741.11	       26590972	    2759.63	    2830.87	    2904.73	    2808.55	    2605.19	    2563.17	           	           	           	           	           	       0.00	26590972.00	32523976.00	37192996.00	     -26.86	       5.35	     -64.44	
 2019/05/14	 2716.73	 2754.69	 2716.73	 2724.73	       26222018	    2743.32	    2810.54	    2894.54	    2810.95	    2607.52	    2563.41	           	           	           	           	           	       0.00	26222018.00	30684744.00	35921748.00	     -33.30	      -2.38	     -61.85	
 2019/05/15	 2743.78	 2797.15	 2743.78	 2783.54	       30718920	    2748.38	    2799.61	    2887.69	    2814.40	    2610.19	    2563.96	           	           	           	           	           	       0.00	30718920.00	30748774.00	35337424.00	     -33.27	      -8.56	     -49.43	
 2019/05/16	 2777.85	 2793.76	 2766.15	 2791.41	       28946302	    2766.91	    2784.81	    2881.02	    2818.97	    2613.20	    2564.39	           	           	           	           	           	       0.00	28946302.00	30386298.00	34307116.00	     -32.24	     -13.29	     -37.90	
 2019/05/17	 2792.08	 2792.51	 2728.93	 2735.21	       30072064	    2755.20	    2763.81	    2866.63	    2821.51	    2615.50	    2564.44	           	           	           	           	           	       0.00	30072064.00	28510056.00	34101524.00	     -35.55	     -17.75	     -35.62	
 2019/05/20	 2726.07	 2746.66	 2697.61	 2715.43	       31202646	    2750.06	    2754.85	    2851.53	    2823.78	    2617.62	    2564.43	           	           	           	           	           	       0.00	31202646.00	29432390.00	30978184.00	     -39.32	     -22.06	     -34.52	
 2019/05/21	 2717.87	 2764.48	 2712.04	 2739.79	       26969052	    2753.08	    2748.20	    2838.27	    2826.31	    2619.68	    2564.47	           	           	           	           	           	       0.00	26969052.00	29581796.00	30133270.00	     -39.88	     -25.62	     -28.51	
 2019/05/22	 2739.11	 2745.86	 2714.65	 2725.73	       23168728	    2741.51	    2744.95	    2822.44	    2828.78	    2622.01	    2564.48	           	           	           	           	           	       0.00	23168728.00	28071758.00	29410266.00	     -40.98	     -28.70	     -24.58	
 2019/05/23	 2710.57	 2713.94	 2679.54	 2685.93	       27810156	    2720.42	    2743.66	    2808.21	    2829.83	    2623.96	    2564.21	           	           	           	           	           	       0.00	27810156.00	27844530.00	29115414.00	     -44.56	     -31.87	     -25.38	
 2019/05/24	 2693.88	 2722.34	 2692.53	 2702.03	       21237076	    2713.78	    2734.49	    2794.37	    2828.40	    2626.17	    2564.01	           	           	           	           	           	       0.00	21237076.00	26077532.00	27293794.00	     -45.57	     -34.61	     -21.92	
 2019/05/27	 2696.26	 2731.30	 2667.38	 2722.33	       27243848	    2715.16	    2732.61	    2781.74	    2828.21	    2628.86	    2564.03	           	           	           	           	           	       0.00	27243848.00	25285772.00	27359080.00	     -44.22	     -36.53	     -15.37	
 2019/05/28	 2719.06	 2759.78	 2716.31	 2748.80	       34670056	    2716.96	    2735.02	    2772.78	    2828.18	    2631.75	    2564.23	           	           	           	           	           	       0.00	34670056.00	26825972.00	28203884.00	     -40.54	     -37.33	      -6.42	
 2019/05/29	 2728.44	 2780.31	 2724.85	 2755.81	       24940856	    2722.98	    2732.25	    2765.93	    2828.38	    2634.76	    2564.29	           	           	           	           	           	       0.00	24940856.00	27180398.00	27626078.00	     -36.65	     -37.20	       1.10	
 2019/05/30	 2748.43	 2752.69	 2721.88	 2742.96	       24398404	    2734.39	    2727.40	    2756.11	    2827.11	    2637.45	    2564.28	           	           	           	           	           	       0.00	24398404.00	26498048.00	27171288.00	     -34.20	     -36.60	       4.79	
 2019/05/31	 2740.30	 2762.39	 2728.95	 2728.95	       22188152	    2739.77	    2726.78	    2745.29	    2825.38	    2640.17	    2564.28	           	           	           	           	           	       0.00	22188152.00	26688264.00	26382898.00	     -33.01	     -35.88	       5.74	
 2019/06/03	 2737.81	 2762.08	 2723.93	 2743.06	       27092220	    2743.92	    2729.54	    2742.19	    2823.95	    2642.80	    2564.52	           	           	           	           	           	       0.00	27092220.00	26657938.00	25971854.00	     -30.58	     -34.82	       8.48	
 2019/06/04	 2744.70	 2746.51	 2713.80	 2721.31	       22275832	    2738.42	    2727.69	    2737.95	    2821.97	    2644.74	    2564.74	           	           	           	           	           	       0.00	22275832.00	24179092.00	25502532.00	     -30.06	     -33.87	       7.62	
 2019/06/05	 2741.94	 2747.23	 2717.93	 2719.60	       25766252	    2731.18	    2727.08	    2736.01	    2820.80	    2646.60	    2564.97	           	           	           	           	           	       0.00	25766252.00	24344172.00	25762286.00	     -29.44	     -32.98	       7.08	
 2019/06/06	 2727.70	 2727.70	 2701.92	 2706.76	       21390312	    2723.94	    2729.16	    2736.41	    2821.15	    2648.48	    2565.11	           	           	           	           	           	       0.00	21390312.00	23742554.00	25120300.00	     -29.65	     -32.32	       5.33	
 2019/06/10	 2717.91	 2752.88	 2712.16	 2743.37	       27088080	    2726.82	    2733.29	    2733.89	    2821.73	    2651.05	    2565.43	           	           	           	           	           	       0.00	27088080.00	24722540.00	25705402.00	     -26.56	     -31.16	       9.22	
 2019/06/11	 2750.54	 2816.99	 2750.54	 2812.90	       40850316	    2740.79	    2742.35	    2737.48	    2823.28	    2654.24	    2566.25	           	           	           	           	           	       0.00	40850316.00	27474158.00	27066048.00	     -18.28	     -28.59	      20.61	
 2019/06/12	 2802.53	 2805.01	 2790.18	 2796.73	       26445230	    2755.87	    2747.15	    2741.08	    2824.49	    2657.47	    2566.81	           	           	           	           	           	       0.00	26445230.00	28308038.00	26243566.00	     -12.88	     -25.45	      25.13	
 2019/06/13	 2798.02	 2804.76	 2771.86	 2794.54	       23452888	    2770.86	    2751.02	    2741.63	    2825.58	    2660.63	    2567.40	           	           	           	           	           	       0.00	23452888.00	27845366.00	26094768.00	      -8.68	     -22.09	      26.83	
 2019/06/14	 2798.40	 2816.18	 2781.72	 2785.61	       26124830	    2786.63	    2755.28	    2741.34	    2826.08	    2663.65	    2567.76	           	           	           	           	           	       0.00	26124830.00	28792268.00	26267412.00	      -6.00	     -18.87	      25.75	
 2019/06/17	 2785.47	 2813.45	 2785.47	 2793.70	       20477852	    2796.70	    2761.76	    2744.27	    2825.56	    2666.45	    2568.11	           	           	           	           	           	       0.00	20477852.00	27470224.00	26096382.00	      -3.18	     -15.73	      25.10	
 2019/06/18	 2800.83	 2809.87	 2785.38	 2806.45	       21676404	    2795.41	    2768.10	    2748.82	    2825.55	    2669.64	    2568.57	           	           	           	           	           	       0.00	21676404.00	23635440.00	25554800.00	       0.07	     -12.57	      25.29	
 2019/06/19	 2872.07	 2879.23	 2842.42	 2842.74	       41160112	    2804.61	    2780.24	    2753.97	    2826.05	    2673.11	    2569.16	           	           	           	           	           	       0.00	41160112.00	26578418.00	27443228.00	       5.52	      -8.95	      28.95	
 2019/06/20	 2847.32	 2954.03	 2846.44	 2942.63	       57360368	    2834.23	    2802.54	    2764.81	    2828.37	    2677.65	    2570.32	           	           	           	           	           	       0.00	57360368.00	33359914.00	30602640.00	      17.69	      -3.62	      42.64	
 2019/06/21	 2939.65	 2958.23	 2929.90	 2938.77	       46560204	    2864.86	    2825.74	    2777.45	    2830.76	    2682.39	    2571.43	           	           	           	           	           	       0.00	46560204.00	37446988.00	33119628.00	      26.72	       2.44	      48.55	
 2019/06/24	 2942.51	 2958.02	 2931.67	 2949.52	       29016018	    2896.02	    2846.36	    2789.83	    2834.62	    2687.52	    2572.48	           	           	           	           	           	       0.00	29016018.00	39154620.00	33312422.00	      34.35	       8.83	      51.04	
 2019/06/25	 2946.02	 2946.71	 2875.37	 2910.12	       38165596	    2916.76	    2856.08	    2799.22	    2838.02	    2692.55	    2573.43	           	           	           	           	           	       0.00	38165596.00	42452460.00	33043950.00	      36.79	      14.42	      44.74	
 2019/06/26	 2896.77	 2915.24	 2891.00	 2903.49	       24024660	    2928.91	    2866.76	    2806.95	    2840.72	    2697.50	    2574.36	           	           	           	           	           	       0.00	24024660.00	39025368.00	32801894.00	      37.75	      19.08	      37.33	
 2019/06/27	 2917.20	 2952.91	 2914.96	 2937.13	       33472488	    2927.81	    2881.02	    2816.02	    2844.10	    2702.83	    2575.44	           	           	           	           	           	       0.00	33472488.00	34247792.00	33803852.00	      40.76	      23.42	      34.68	
 2019/06/28	 2932.69	 2937.29	 2911.67	 2930.60	       23708672	    2926.17	    2895.51	    2825.40	    2845.64	    2708.24	    2576.76	           	           	           	           	           	       0.00	23708672.00	29677486.00	33562236.00	      42.13	      27.16	      29.94	
 2019/07/01	 2984.65	 3011.91	 2978.75	 3002.94	       42622712	    2936.86	    2916.44	    2839.10	    2847.48	    2714.30	    2578.38	           	           	           	           	           	       0.00	42622712.00	32398826.00	35776724.00	      48.50	      31.43	      34.13	
 2019/07/02	 3000.78	 3003.88	 2988.47	 2999.08	       34629488	    2954.65	    2935.70	    2851.90	    2849.32	    2720.18	    2580.06	           	           	           	           	           	       0.00	34629488.00	31691604.00	37072032.00	      52.62	      35.67	      33.91	
 2019/07/03	 2990.05	 2990.05	 2953.70	 2964.73	       33918964	    2966.90	    2947.90	    2864.07	    2850.06	    2726.03	    2581.58	           	           	           	           	           	       0.00	33918964.00	33670464.00	36347916.00	      52.52	      39.04	      26.96	
 2019/07/04	 2966.33	 2974.80	 2939.97	 2953.27	       32928834	    2970.12	    2948.97	    2875.75	    2850.09	    2731.73	    2583.25	           	           	           	           	           	       0.00	32928834.00	33561736.00	33904764.00	      50.92	      41.41	      19.01	
 2019/07/05	 2952.71	 2967.98	 2937.60	 2961.92	       23845344	    2976.39	    2951.28	    2888.51	    2850.08	    2737.13	    2585.07	           	           	           	           	           	       0.00	23845344.00	33589068.00	31633278.00	      49.78	      43.09	      13.38	
 2019/07/08	 2944.97	 2944.97	 2877.74	 2897.51	       33732588	    2955.30	    2946.08	    2896.22	    2848.91	    2741.99	    2586.85	           	           	           	           	           	       0.00	33732588.00	31811044.00	32104934.00	      43.18	      43.10	       0.15	
 2019/07/09	 2894.33	 2902.14	 2872.03	 2881.55	       21374700	    2931.80	    2943.22	    2899.65	    2847.29	    2746.79	    2588.68	           	           	           	           	           	       0.00	21374700.00	29160086.00	30425844.00	      36.24	      41.73	     -10.98	
 2019/07/10	 2896.70	 2897.58	 2870.67	 2878.78	       18911520	    2914.61	    2940.75	    2903.75	    2846.46	    2751.34	    2590.27	           	           	           	           	           	       0.00	18911520.00	26158598.00	29914532.00	      30.17	      39.42	     -18.49	
 2019/07/11	 2897.47	 2918.94	 2879.64	 2887.83	       21157266	    2901.52	    2935.82	    2908.42	    2845.92	    2755.97	    2592.28	           	           	           	           	           	       0.00	21157266.00	23804284.00	28683008.00	      25.80	      36.70	     -21.79	
 2019/07/12	 2883.09	 2912.90	 2878.20	 2902.13	       21454210	    2889.56	    2932.97	    2914.24	    2845.54	    2760.54	    2594.33	           	           	           	           	           	       0.00	21454210.00	23326056.00	28457562.00	      23.22	      34.00	     -21.57	
 2019/07/15	 2885.98	 2920.16	 2850.10	 2902.61	       28196106	    2890.58	    2922.94	    2919.69	    2843.53	    2765.30	    2596.47	           	           	           	           	           	       0.00	28196106.00	22218760.00	27014902.00	      20.97	      31.39	     -20.85	
 2019/07/16	 2900.05	 2905.11	 2881.40	 2884.56	       17411516	    2891.18	    2911.49	    2923.60	    2841.31	    2769.52	    2598.51	           	           	           	           	           	       0.00	17411516.00	21426124.00	25293104.00	      17.53	      28.62	     -22.19	
 2019/07/17	 2877.49	 2892.34	 2866.47	 2875.03	       18099830	    2890.43	    2902.52	    2925.21	    2839.15	    2773.63	    2600.40	           	           	           	           	           	       0.00	18099830.00	21263786.00	23711192.00	      13.87	      25.67	     -23.60	
 2019/07/18	 2869.73	 2872.24	 2859.07	 2859.16	       19542086	    2884.70	    2893.11	    2921.04	    2836.09	    2777.70	    2601.95	           	           	           	           	           	       0.00	19542086.00	20940750.00	22372516.00	       9.58	      22.45	     -25.74	
 2019/07/19	 2875.96	 2906.55	 2875.90	 2895.63	       22451088	    2883.40	    2886.48	    2918.88	    2834.85	    2781.68	    2603.65	           	           	           	           	           	       0.00	22451088.00	21140126.00	22233092.00	       9.02	      19.77	     -21.49	
 2019/07/22	 2897.79	 2905.35	 2872.53	 2881.90	       23603184	    2879.26	    2884.92	    2915.50	    2833.23	    2785.43	    2605.45	           	           	           	           	           	       0.00	23603184.00	20221540.00	21220150.00	       7.39	      17.29	     -19.81	
 2019/07/23	 2885.70	 2889.39	 2871.51	 2881.10	       20448748	    2878.56	    2884.87	    2914.05	    2831.67	    2789.43	    2607.07	           	           	           	           	           	       0.00	20448748.00	20828988.00	21127556.00	       5.96	      15.02	     -18.14	
 2019/07/24	 2894.94	 2923.40	 2894.59	 2906.55	       26019872	    2884.87	    2887.65	    2914.20	    2831.31	    2793.67	    2608.79	           	           	           	           	           	       0.00	26019872.00	22412996.00	21838390.00	       6.80	      13.38	     -13.16	
 2019/07/25	 2911.01	 2931.18	 2903.31	 2931.18	       22933112	    2899.27	    2891.98	    2913.90	    2831.95	    2798.00	    2610.72	           	           	           	           	           	       0.00	22933112.00	23091200.00	22015976.00	       9.34	      12.57	      -6.45	
 2019/07/26	 2918.11	 2943.07	 2918.01	 2939.35	       23521864	    2908.02	    2895.71	    2914.34	    2831.95	    2802.15	    2612.76	           	           	           	           	           	       0.00	23521864.00	23305356.00	22222740.00	      11.89	      12.43	      -1.10	
 2019/07/29	 2936.64	 2938.73	 2922.68	 2930.49	       22372004	    2917.73	    2898.50	    2910.72	    2831.70	    2806.26	    2614.79	           	           	           	           	           	       0.00	22372004.00	23059120.00	21640330.00	      13.03	      12.55	       0.96	
 2019/07/30	 2939.14	 2958.30	 2938.90	 2944.03	       22696980	    2930.32	    2904.44	    2907.97	    2834.02	    2810.33	    2616.87	           	           	           	           	           	       0.00	22696980.00	23508766.00	22168876.00	      14.86	      13.02	       3.70	
 2019/07/31	 2931.85	 2932.65	 2906.71	 2912.66	       23888034	    2931.54	    2908.21	    2905.36	    2835.79	    2814.27	    2618.54	           	           	           	           	           	       0.00	23888034.00	23082398.00	22747698.00	      13.63	      13.14	       0.98	
 2019/08/01	 2901.15	 2909.47	 2880.30	 2887.87	       24271684	    2922.88	    2911.08	    2902.09	    2837.95	    2817.64	    2619.99	           	           	           	           	           	       0.00	24271684.00	23350114.00	23220656.00	      10.53	      12.62	      -4.18	
 2019/08/02	 2837.37	 2852.12	 2831.66	 2843.77	       29943968	    2903.76	    2905.89	    2896.18	    2840.37	    2820.51	    2621.11	           	           	           	           	           	       0.00	29943968.00	24634534.00	23969944.00	       4.46	      10.98	     -13.05	
 2019/08/05	 2823.35	 2828.48	 2785.90	 2786.72	       28350976	    2875.01	    2896.37	    2890.65	    2840.25	    2822.67	    2622.00	           	           	           	           	           	       0.00	28350976.00	25830328.00	24444724.00	      -4.90	       7.81	     -25.41	
 2019/08/06	 2736.68	 2771.79	 2718.21	 2760.68	       36941692	    2838.34	    2884.33	    2884.60	    2840.58	    2824.56	    2622.92	           	           	           	           	           	       0.00	36941692.00	28679270.00	26094018.00	     -14.25	       3.40	     -35.29	
 2019/08/07	 2771.24	 2773.94	 2747.25	 2747.25	       24588464	    2805.26	    2868.40	    2878.02	    2840.95	    2825.95	    2623.81	           	           	           	           	           	       0.00	24588464.00	28819356.00	25950878.00	     -22.49	      -1.78	     -41.41	
 2019/08/08	 2771.45	 2790.14	 2768.71	 2786.87	       29406960	    2785.06	    2853.97	    2872.98	    2841.01	    2827.71	    2624.79	           	           	           	           	           	       0.00	29406960.00	29846412.00	26598262.00	     -25.52	      -6.53	     -37.99	
 2019/08/09	 2800.44	 2802.81	 2767.14	 2772.15	       25380966	    2770.73	    2837.25	    2866.48	    2840.69	    2829.83	    2625.70	           	           	           	           	           	       0.00	25380966.00	28933812.00	26784172.00	     -28.78	     -10.98	     -35.61	
